BeachName,Date,EventID,SumOfEstCorEffort,SumOfTotHarvest,CPUE,SumOfWastage,Wastage %
"Mocrocks","2013-04-13 00:00:00",738,1215.384659964659,17324.05435949625,14.25396825396825,,
"Mocrocks","2013-04-14 00:00:00",739,1316.013614852548,19706.8874224122,14.9746835443038,,
"Mocrocks","2013-04-26 00:00:00",749,1397.284227325051,20959.26340987577,15,732,0.035
"Mocrocks","2013-04-27 00:00:00",750,2893.427943863226,43401.41915794839,15,1520,0.035
"Mocrocks","2013-04-28 00:00:00",751,2502.269238413164,37534.03857619745,15,3127,0.08333333333333333
"Mocrocks","2013-04-29 00:00:00",758,1064.957304019666,16165.09818191045,15.17910447761194,0,0
"Twin Harbors","2008-10-17 00:00:00",90,698.5100953636738,10186.60555738691,14.58333333333333,,
"Twin Harbors","2008-10-17 00:00:00",477,1146.997834488158,16727.0517529523,14.58333333333333,,
"Twin Harbors","2008-11-14 00:00:00",100,975.3258656833229,12931.47570190475,13.25862068965517,,
"Twin Harbors","2008-11-14 00:00:00",478,971.5858110701288,12821.46275680045,13.19642857142857,,
"Twin Harbors","2008-11-15 00:00:00",102,972.4787811539733,13513.40306311875,13.89583333333333,,
"Twin Harbors","2008-11-15 00:00:00",479,1060.356246080187,14734.53366948926,13.89583333333333,,
"Twin Harbors","2008-12-13 00:00:00",116,369.039230350576,4853.425029459091,13.15151515151515,,
"Twin Harbors","2008-12-13 00:00:00",480,157.7812153488899,2056.245516159727,13.03225806451613,,
"Twin Harbors","2009-01-09 00:00:00",117,482.4997182858959,6982.054746960612,14.47058823529412,,
"Twin Harbors","2009-01-09 00:00:00",481,482.9798972346501,6989.003218807289,14.47058823529412,,
"Twin Harbors","2009-01-10 00:00:00",122,972.7078353870015,7604.806713025648,7.818181818181818,,
"Twin Harbors","2009-01-10 00:00:00",482,972.30599210739,7601.665029203232,7.818181818181818,,
"Twin Harbors","2009-02-06 00:00:00",127,2167.025932852623,32505.38899278934,15,,
"Twin Harbors","2009-02-06 00:00:00",483,2168.855565754324,32532.83348631486,15,,
"Twin Harbors","2009-02-07 00:00:00",132,4946.575177065286,74198.6276559793,15,2597,0.035
"Twin Harbors","2009-02-07 00:00:00",484,4870.662688498898,68371.92748980329,14.0375,2393,0.035
"Twin Harbors","2009-03-27 00:00:00",142,2762.544701638131,41438.17052457196,15,3522,0.08500000000000001
"Twin Harbors","2009-04-10 00:00:00",145,2957.6467833495,44364.7017502425,15,1775,0.04
"Twin Harbors","2009-04-11 00:00:00",148,4396.281492311655,62187.40001851758,14.14545454545454,,
"Twin Harbors","2009-04-12 00:00:00",149,1320.899536179243,12081.39819676137,9.146341463414634,,
"Twin Harbors","2009-04-27 00:00:00",157,1263.090056116904,18946.35084175356,15,189,0.01
"Twin Harbors","2009-05-10 00:00:00",162,3060.339713690877,45905.09570536316,15,2753,0.06
"Twin Harbors","2009-10-16 00:00:00",172,1512.450894703896,17785.30218772174,11.75925925925926,,
"Twin Harbors","2009-10-17 00:00:00",173,2241.471895404777,29598.9237470118,13.2051282051282,,
"Twin Harbors","2009-10-18 00:00:00",174,1826.347239934594,27395.20859901891,15,,
"Twin Harbors","2009-10-19 00:00:00",175,1763.369748902366,26450.54623353549,15,,
"Twin Harbors","2009-11-04 00:00:00",178,1367.064875185389,20471.7965059012,14.975,,
"Twin Harbors","2009-11-05 00:00:00",180,199.3313934775048,2029.556006316413,10.18181818181818,,
"Twin Harbors","2009-11-07 00:00:00",181,781.6948094414947,10162.03252273943,13,,
"Twin Harbors","2009-11-14 00:00:00",182,2023.729706434835,28369.01097565924,14.01818181818182,1135,0.04
"Twin Harbors","2009-11-15 00:00:00",188,728.7378523536896,7406.626535740227,10.16363636363636,,
"Twin Harbors","2009-11-17 00:00:00",192,329.6614866491733,3379.030238154026,10.25,,
"Twin Harbors","2009-12-02 00:00:00",193,759.0254716995601,11418.3831829586,15.04347826086956,,
"Twin Harbors","2009-12-03 00:00:00",195,459.3436533484474,6247.073685538886,13.6,,
"Twin Harbors","2009-12-05 00:00:00",200,516.6728504187759,7738.611137383442,14.97777777777778,,
"Twin Harbors","2009-12-31 00:00:00",211,940.3668643007371,5915.210920601411,6.290322580645161,,
"Twin Harbors","2010-01-02 00:00:00",212,835.5888489860104,9904.784892858563,11.85365853658537,,
"Twin Harbors","2010-01-03 00:00:00",213,429.6224680669741,6444.337021004611,15,,
"Twin Harbors","2010-01-28 00:00:00",216,1131.510814162715,16972.66221244072,15,,
"Twin Harbors","2010-01-29 00:00:00",223,2078.734658812911,31181.01988219367,15,,
"Twin Harbors","2010-01-30 00:00:00",224,3072.065275162181,46080.97912743271,15,,
"Twin Harbors","2010-01-31 00:00:00",225,620.4627512995663,7360.944458599401,11.86363636363636,,
"Twin Harbors","2010-02-26 00:00:00",229,1633.755506822666,24506.33260233999,15,,
"Twin Harbors","2010-02-28 00:00:00",230,2216.666153472425,31121.99279475284,14.04,,
"Twin Harbors","2010-03-01 00:00:00",235,1174.513081812325,15310.61695933924,13.03571428571429,,
"Twin Harbors","2010-03-26 00:00:00",246,1346.866437389964,19953.57685022169,14.81481481481481,,
"Twin Harbors","2010-03-27 00:00:00",247,4244.037058544284,62532.39412842465,14.73417721518987,,
"Twin Harbors","2010-03-29 00:00:00",248,92.22222466527687,0,0,,
"Twin Harbors","2010-03-31 00:00:00",249,1155.147411015077,17327.21116522615,15,,
"Twin Harbors","2010-04-16 00:00:00",252,2302.052670591191,33625.06441797952,14.60655737704918,673,0.02
"Twin Harbors","2010-04-17 00:00:00",253,3307.17160751393,48453.9095984599,14.65116279069767,,
"Twin Harbors","2010-04-18 00:00:00",254,6927.08395011422,103667.3942879162,14.96551724137931,4493,0.04333333333333333
"Twin Harbors","2010-04-27 00:00:00",262,797.9266528514353,11862.50957239134,14.86666666666667,,
"Twin Harbors","2010-04-28 00:00:00",263,1593.870683966437,23908.06025949656,15,717,0.03
"Twin Harbors","2010-04-29 00:00:00",264,1076.550828414182,16148.26242621273,15,727,0.045
"Twin Harbors","2010-04-30 00:00:00",265,1173.685655909308,17605.28483863963,15,,
"Twin Harbors","2010-05-01 00:00:00",268,4129.459495283865,60885.51906999932,14.74418604651163,2739,0.045
"Twin Harbors","2010-05-16 00:00:00",276,3479.313121437282,52189.69682155925,15,1043,0.02
"Twin Harbors","2010-10-07 00:00:00",282,3251.168027096826,47623.59091543686,14.64814814814815,1905,0.04
"Twin Harbors","2010-10-08 00:00:00",283,2126.027060335803,31181.73021825843,14.66666666666667,,
"Twin Harbors","2010-10-10 00:00:00",284,1230.271673139566,12633.94372031785,10.26923076923077,,
"Twin Harbors","2010-11-06 00:00:00",293,1555.055635210727,10653.78541569902,6.851063829787234,,
"Twin Harbors","2010-11-07 00:00:00",291,1085.335767202958,14471.1435627061,13.33333333333333,,
"Twin Harbors","2010-11-08 00:00:00",294,1009.350120983512,12016.07286885134,11.90476190476191,,
"Twin Harbors","2010-11-20 00:00:00",295,1937.172584184308,28291.72983413361,14.6046511627907,,
"Twin Harbors","2010-11-21 00:00:00",296,478.6835729258522,7180.253593887783,15,,
"Twin Harbors","2010-12-03 00:00:00",303,1458.579277686115,21878.68916529173,15,3282,0.15
"Twin Harbors","2010-12-04 00:00:00",304,2250.810703154274,33762.16054731412,15,946,0.028
"Twin Harbors","2010-12-06 00:00:00",307,545.1713810755548,8177.570716133322,15,,
"Twin Harbors","2011-01-02 00:00:00",312,1599.474297606594,11533.05151432123,7.210526315789473,,
"Twin Harbors","2011-01-20 00:00:00",318,782.2349415229771,1014.008257529785,1.296296296296296,,
"Twin Harbors","2011-01-21 00:00:00",319,844.5905184371849,2562.401742377222,3.033898305084746,,
"Twin Harbors","2011-01-22 00:00:00",320,2431.808523183398,18627.65328758483,7.66,,
"Twin Harbors","2011-02-17 00:00:00",325,2056.821144528367,28476.83359255471,13.84507042253521,1139,0.04
"Twin Harbors","2011-03-19 00:00:00",332,2847.92778622189,15472.32409230997,5.432835820895522,,
"Twin Harbors","2011-03-20 00:00:00",333,1860.511980050607,26018.97814525319,13.98484848484848,,
"Twin Harbors","2011-03-21 00:00:00",334,1510.712968300184,11431.06146013806,7.566666666666666,,
"Twin Harbors","2011-03-22 00:00:00",335,1042.316256138017,13767.26054982298,13.20833333333333,,
"Twin Harbors","2011-04-07 00:00:00",345,1986.433458229725,27504.46326779619,13.84615384615385,,
"Twin Harbors","2011-04-08 00:00:00",346,4329.08896509018,34632.71172072144,8,,
"Twin Harbors","2011-04-09 00:00:00",347,5315.719300252855,57835.02598675107,10.88,868,0.015
"Twin Harbors","2011-04-19 00:00:00",360,1776.960009101479,26654.40013652219,15,2132,0.08
"Twin Harbors","2011-04-20 00:00:00",361,1635.23645199139,24528.54677987085,15,1348,0.055
"Twin Harbors","2011-04-21 00:00:00",362,1379.013134084378,20685.19701126568,15,826,0.04
"Twin Harbors","2011-04-23 00:00:00",363,2538.102004917018,37011.66330247124,14.58241758241758,1850,0.05
"Twin Harbors","2011-05-03 00:00:00",366,380.9801484532735,5714.702226799101,15,114,0.02
"Twin Harbors","2011-05-04 00:00:00",370,609.4807646909599,9142.211470364397,15,,
"Twin Harbors","2011-05-05 00:00:00",371,618.9205341104157,9283.808011656236,15,464,0.05
"Twin Harbors","2011-05-06 00:00:00",374,1222.791925182187,18341.87887773281,15,917,0.05
"Twin Harbors","2011-05-07 00:00:00",375,1141.479847934385,16449.01729587498,14.41025641025641,,
"Twin Harbors","2011-05-08 00:00:00",376,1248.955594400557,17980.65381593905,14.39655172413793,1438,0.08
"Twin Harbors","2011-05-18 00:00:00",383,1140.689220244253,17120.43289853321,15.00884955752212,1940,0.1133333333333333
"Twin Harbors","2011-05-19 00:00:00",384,1798.572588981566,26960.78118532764,14.99009900990099,1168,0.04333333333333333
"Twin Harbors","2011-05-20 00:00:00",385,1436.937847258188,21407.10815631233,14.89772727272727,1284,0.06
"Twin Harbors","2011-05-21 00:00:00",386,2286.362916454324,27588.77919188218,12.06666666666667,414,0.015
"Twin Harbors","2011-05-22 00:00:00",387,1769.226505881502,18247.02252252362,10.3135593220339,639,0.035
"Twin Harbors","2011-10-28 00:00:00",393,1039.594398833961,12413.98017431141,11.94117647058824,,
"Twin Harbors","2011-10-29 00:00:00",396,1500.16682236388,22522.50455975638,15.01333333333333,,
"Twin Harbors","2011-11-11 00:00:00",400,1148.513135921253,13437.60369027867,11.7,,
"Twin Harbors","2011-11-12 00:00:00",401,826.7686271136083,7090.591954567556,8.576271186440678,,
"Twin Harbors","2011-11-26 00:00:00",409,880.5863639794055,12697.4872483482,14.41935483870968,,
"Twin Harbors","2011-12-22 00:00:00",416,1291.547252349751,19334.07098972051,14.96969696969697,773,0.04
"Twin Harbors","2011-12-23 00:00:00",419,1585.26018049507,12800.97595749769,8.074999999999999,,
"Twin Harbors","2012-01-20 00:00:00",4,103.1558872494309,815.8692900636805,7.909090909090909,,
"Twin Harbors","2012-02-18 00:00:00",438,1858.237783448912,11362.66710207285,6.114754098360656,,
"Twin Harbors","2012-02-19 00:00:00",442,4572.360628259835,44173.65352725603,9.661016949152541,,
"Twin Harbors","2012-03-10 00:00:00",527,1595.779211448291,22781.12391515836,14.27586206896552,,
"Twin Harbors","2012-03-11 00:00:00",531,1716.26939631986,25083.93733082872,14.61538461538461,2007,0.08
"Twin Harbors","2012-03-24 00:00:00",543,1928.392580134674,26562.92877988326,13.77464788732394,797,0.03
"Twin Harbors","2012-03-25 00:00:00",544,2214.307763539981,32734.84977099938,14.78333333333333,163,0.005
"Twin Harbors","2012-04-07 00:00:00",553,5785.312892259803,86779.69338389704,15,3471,0.04
"Twin Harbors","2012-04-08 00:00:00",554,2386.619964092883,35799.29946139325,15,715,0.02
"Twin Harbors","2012-04-09 00:00:00",555,2354.844658704827,35461.19015461385,15.05882352941176,3120,0.08799999999999999
"Twin Harbors","2012-04-21 00:00:00",562,3487.893990364122,52318.40985546182,15,,
"Twin Harbors","2012-04-22 00:00:00",563,2704.699151052811,40570.48726579217,15,1352,0.03333333333333333
"Twin Harbors","2012-05-05 00:00:00",570,3902.623615971989,58539.35423957983,15,,
"Twin Harbors","2012-05-06 00:00:00",571,3594.853476247632,53922.80214371449,15,5123,0.095
"Twin Harbors","2012-05-07 00:00:00",569,2389.474727215192,35842.12090822787,15,,
"Twin Harbors","2012-10-13 00:00:00",576,2343.253961356743,35929.89407413673,15.33333333333333,,
"Twin Harbors","2012-10-14 00:00:00",577,967.3449140860732,12812.75716393252,13.24528301886792,,
"Twin Harbors","2012-10-15 00:00:00",580,758.7548659249173,11086.25165212518,14.61111111111111,,
"Twin Harbors","2012-10-16 00:00:00",582,1084.474901783315,16281.9793473221,15.01369863013699,,
"Twin Harbors","2012-10-17 00:00:00",583,1412.233491702152,20600.18854200312,14.58695652173913,,
"Twin Harbors","2012-10-18 00:00:00",584,286.8526043550337,4141.4344753758,14.4375,,
"Twin Harbors","2012-10-28 00:00:00",589,857.7157011725951,12881.91883270539,15.0188679245283,,
"Twin Harbors","2012-10-29 00:00:00",592,761.2903167256208,11419.35475088431,15,,
"Twin Harbors","2012-10-30 00:00:00",593,151.0051414286266,604.0205657145062,4,,
"Twin Harbors","2012-11-13 00:00:00",599,1032.95613985878,15494.34209788171,15,,
"Twin Harbors","2012-11-14 00:00:00",600,1391.238837569859,20868.58256354789,15,418,0.02
"Twin Harbors","2012-11-15 00:00:00",601,1753.378355781731,26300.67533672597,15,2104,0.08
"Twin Harbors","2012-11-16 00:00:00",605,439.1464693437517,4616.393372857488,10.51219512195122,,
"Twin Harbors","2012-11-27 00:00:00",609,1202.150528388763,17707.35237761826,14.72972972972973,,
"Twin Harbors","2012-11-28 00:00:00",610,582.0238369624476,7065.498671962736,12.13953488372093,,
"Twin Harbors","2012-11-29 00:00:00",611,190.631811843586,63.54393728119533,0.3333333333333333,,
"Twin Harbors","2012-11-30 00:00:00",615,109.8039236219055,15.68627480312936,0.1428571428571428,,
"Twin Harbors","2012-12-11 00:00:00",620,1130.519040820732,16542.78495175653,14.63291139240506,,
"Twin Harbors","2012-12-12 00:00:00",621,1520.430095833373,22806.45143750059,15,,
"Twin Harbors","2012-12-13 00:00:00",623,1417.416284035532,14828.35497144865,10.46153846153846,,
"Twin Harbors","2012-12-15 00:00:00",627,377.9149508766563,3679.698205904285,9.736842105263158,,
"Twin Harbors","2012-12-28 00:00:00",631,2141.878700755197,6230.919856742392,2.909090909090909,,
"Twin Harbors","2012-12-29 00:00:00",632,1820.921939612976,16816.74967760219,9.235294117647058,,
"Twin Harbors","2013-01-08 00:00:00",640,370.5179472919186,4861.195468469972,13.12,,
"Twin Harbors","2013-01-09 00:00:00",641,844.5693208184409,11674.92884660786,13.82352941176471,,
"Twin Harbors","2013-01-10 00:00:00",644,1061.144108830779,15917.16163246169,15,,
"Twin Harbors","2013-01-13 00:00:00",649,753.3482311243594,10697.5448819659,14.2,,
"Twin Harbors","2013-01-14 00:00:00",651,86.36810747984296,1195.866103567056,13.84615384615385,,
"Twin Harbors","2013-01-25 00:00:00",656,1649.606246566573,24546.14094891061,14.88,,
"Twin Harbors","2013-01-27 00:00:00",654,823.705083421085,9862.784551489305,11.97368421052632,,
"Twin Harbors","2013-02-07 00:00:00",669,1354.330665438905,20314.95998158357,15,,
"Twin Harbors","2013-02-08 00:00:00",674,1603.610473116117,24054.15709674175,15,,
"Twin Harbors","2013-02-09 00:00:00",675,4171.630616736788,62574.45925105181,15,2711,0.04333333333333333
"Twin Harbors","2013-02-10 00:00:00",678,3552.139791464764,52340.56584290852,14.73493975903614,0,0
"Twin Harbors","2013-02-11 00:00:00",687,745.8587097647353,9576.8258333792,12.84,,
"Twin Harbors","2013-02-12 00:00:00",698,157.4803099347564,2062.992060145309,13.1,,
"Twin Harbors","2013-02-23 00:00:00",701,3168.802838477976,38230.07295454074,12.06451612903226,,
"Twin Harbors","2013-02-24 00:00:00",702,961.6161523528422,11924.04028917524,12.4,,
"Twin Harbors","2013-03-07 00:00:00",706,890.68828103277,13360.32421549155,15,935,0.07000000000000001
"Twin Harbors","2013-03-08 00:00:00",711,2041.666712301474,30625.0006845221,15,1838,0.06
"Twin Harbors","2013-03-10 00:00:00",712,1421.782053291062,21326.73079936593,15,,
"Twin Harbors","2013-03-11 00:00:00",718,656.5277924523175,9870.55577617967,15.03448275862069,98,0.01
"Twin Harbors","2013-03-28 00:00:00",719,1679.261103818383,25188.91655727574,15,1637,0.065
"Twin Harbors","2013-03-29 00:00:00",722,1335.260131555147,20028.90197332721,15,1403,0.07000000000000001
"Twin Harbors","2013-03-30 00:00:00",726,3488.46166641755,52326.92499626325,15,4186,0.08
"Twin Harbors","2013-03-31 00:00:00",727,5250.137093569746,78752.05640354619,15,10237,0.13
"Twin Harbors","2013-04-09 00:00:00",729,517.6470443039209,7764.705664558813,15,0,0
"Twin Harbors","2013-04-10 00:00:00",730,566.210950155801,7752.73454828712,13.69230769230769,,
"Twin Harbors","2013-04-11 00:00:00",731,753.7878828723569,11306.81824308535,15,112,0.01
"Twin Harbors","2013-04-12 00:00:00",732,731.9512946465268,10979.2694196979,15,,
"Twin Harbors","2013-04-14 00:00:00",740,1291.487106127614,19427.26349004731,15.04255319148936,972,0.05
"Twin Harbors","2013-04-24 00:00:00",744,742.4242464471455,11136.36369670718,15,,
"Twin Harbors","2013-04-25 00:00:00",745,1216.981197770021,18254.71796655032,15,1279,0.07000000000000001
"Twin Harbors","2013-04-26 00:00:00",752,1699.10206573274,25513.50086005035,15.01587301587302,1361,0.05333333333333334
"Twin Harbors","2013-04-27 00:00:00",753,3860.596031579204,57994.73149661205,15.02222222222222,1450,0.025
"Twin Harbors","2013-04-28 00:00:00",754,2126.524992597476,31930.09496460756,15.01515151515152,958,0.03
"Twin Harbors","2013-04-29 00:00:00",759,864.1900857376094,12951.17304166228,14.98648648648649,,
"Twin Harbors","2013-04-30 00:00:00",761,1050.141463407115,15752.12195110672,15,1103,0.07000000000000001
"Twin Harbors","2013-05-08 00:00:00",763,665.4813248369843,9982.219872554764,15,,
